key,branch,source_lambda,init_index,eval_lambda,E_lambda,E0,overlap,center_offset_norm,separation,branch_type
Type A candidate|co0.05|ov0.0|sep5.6,cand_lam0.1_init1,0.1,1,0.01,6.178426238610001,6.177985682610575,0.0440555999426572,0.051718441441839826,5.61151290820594,Type A candidate
Type A candidate|co0.05|ov0.0|sep5.6,cand_lam0.1_init1,0.1,1,0.05,6.180188462607708,6.177985682610575,0.0440555999426572,0.051718441441839826,5.61151290820594,Type A candidate
Type A candidate|co0.05|ov0.0|sep5.6,cand_lam0.1_init1,0.1,1,0.1,6.18239124260484,6.177985682610575,0.0440555999426572,0.051718441441839826,5.61151290820594,Type A candidate
Type A candidate|co0.05|ov0.0|sep5.6,cand_lam0.1_init1,0.1,1,0.5,6.2000134825819035,6.177985682610575,0.0440555999426572,0.051718441441839826,5.61151290820594,Type A candidate
Type A candidate|co0.05|ov0.0|sep5.6,cand_lam0.1_init1,0.1,1,1,6.222041282553232,6.177985682610575,0.0440555999426572,0.051718441441839826,5.61151290820594,Type A candidate
Type A candidate|co0.05|ov0.0|sep5.6,cand_lam0.1_init1,0.1,1,5,6.398263682323861,6.177985682610575,0.0440555999426572,0.051718441441839826,5.61151290820594,Type A candidate
Type A candidate|co0.02|ov0.1|sep5.4,cand_lam0.1_init2,0.1,2,0,6.469826805247399,6.469826805247399,0.06779847734311839,0.02174066744744054,5.355095887019112,Type A candidate
Type A candidate|co0.02|ov0.1|sep5.4,cand_lam0.1_init2,0.1,2,0.01,6.47050479002083,6.469826805247399,0.06779847734311839,0.02174066744744054,5.355095887019112,Type A candidate
Type A candidate|co0.02|ov0.1|sep5.4,cand_lam0.1_init2,0.1,2,0.05,6.473216729114554,6.469826805247399,0.06779847734311839,0.02174066744744054,5.355095887019112,Type A candidate
Type A candidate|co0.02|ov0.1|sep5.4,cand_lam0.1_init2,0.1,2,0.1,6.476606652981711,6.469826805247399,0.06779847734311839,0.02174066744744054,5.355095887019112,Type A candidate
Type A candidate|co0.02|ov0.1|sep5.4,cand_lam0.1_init2,0.1,2,0.5,6.503726043918958,6.469826805247399,0.06779847734311839,0.02174066744744054,5.355095887019112,Type A candidate
Type A candidate|co0.02|ov0.1|sep5.4,cand_lam0.1_init2,0.1,2,1,6.5376252825905175,6.469826805247399,0.06779847734311839,0.02174066744744054,5.355095887019112,Type A candidate
Type A candidate|co0.02|ov0.1|sep5.4,cand_lam0.1_init2,0.1,2,5,6.808819191962991,6.469826805247399,0.06779847734311839,0.02174066744744054,5.355095887019112,Type A candidate
Type A candidate|co0.04|ov0.0|sep5.5,cand_lam0.1_init3,0.1,3,0,6.5135557366402335,6.5135557366402335,0.015353630404794833,0.03579574020555484,5.462180601347589,Type A candidate
Type A candidate|co0.04|ov0.0|sep5.5,cand_lam0.1_init3,0.1,3,0.01,6.513709272944282,6.5135557366402335,0.015353630404794833,0.03579574020555484,5.462180601347589,Type A candidate
Type A candidate|co0.04|ov0.0|sep5.5,cand_lam0.1_init3,0.1,3,0.05,6.5143234181604734,6.5135557366402335,0.015353630404794833,0.03579574020555484,5.462180601347589,Type A candidate
Type A candidate|co0.04|ov0.0|sep5.5,cand_lam0.1_init3,0.1,3,0.1,6.5150910996807125,6.5135557366402335,0.015353630404794833,0.03579574020555484,5.462180601347589,Type A candidate
Type A candidate|co0.04|ov0.0|sep5.5,cand_lam0.1_init3,0.1,3,0.5,6.521232551842631,6.5135557366402335,0.015353630404794833,0.03579574020555484,5.462180601347589,Type A candidate
